DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,RaceName,Country,Round,positions_gained,is_winner,podium,dnf,driver_team_combo,Driver,avg_lap_time,fastest_lap_time,lap_time_std,num_laps,num_stints,most_used_compound,avg_tyre_life,num_personal_bests,num_pitstops,best_sector1,best_sector2,best_sector3,Year
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,13.0,13,17.0,,,,,+2 Laps,0.0,Austrian Grand Prix,Austria,9,4.0,0,0,1,SIR_Williams,SIR,71.768971,68.971,4.72826,69.0,3.0,SOFT,14.514705882352942,6,2.0,17.157,30.562,21.085,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,14.0,14,14.0,,,,,+2 Laps,0.0,Austrian Grand Prix,Austria,9,0.0,0,0,1,STR_Williams,STR,71.650579,69.203,4.561508,69.0,3.0,SOFT,20.441176470588236,14,2.0,16.955,30.675,21.115,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,15.0,15,15.0,,,,,Collision damage,0.0,Austrian Grand Prix,Austria,9,0.0,0,0,1,VAN_McLaren,VAN,72.752138,68.894,7.321801,65.0,2.0,SOFT,17.265625,8,3.0,17.096,30.495,20.961,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,16.0,R,2.0,,,,,Fuel pressure,0.0,Austrian Grand Prix,Austria,9,-14.0,0,0,1,HAM_Mercedes,HAM,69.92987,67.241,4.276811,62.0,3.0,SUPERSOFT,12.966666666666669,12,2.0,16.668,29.85,20.464,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,17.0,R,19.0,,,,,Hydraulics,0.0,Austrian Grand Prix,Austria,9,2.0,0,0,1,HAR_Toro Rosso,HAR,71.728611,69.171,4.6108080000000005,54.0,1.0,SUPERSOFT,27.0,16,0.0,17.143,30.558,21.161,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,18.0,R,7.0,,,,,Exhaust,0.0,Austrian Grand Prix,Austria,9,-11.0,0,0,1,RIC_Red Bull Racing,RIC,70.269132,67.591,4.969937,53.0,3.0,SUPERSOFT,11.884615384615383,13,2.0,17.011,29.835,20.512,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,19.0,R,1.0,,,,,Hydraulics,0.0,Austrian Grand Prix,Austria,9,-18.0,0,0,1,BOT_Mercedes,BOT,69.786,69.044,1.235132,13.0,1.0,SUPERSOFT,9.5,6,0.0,17.231,30.64,21.022,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,20.0,R,10.0,,,,,Engine,0.0,Austrian Grand Prix,Austria,9,-10.0,0,0,1,HUL_Renault,HUL,71.812181,70.38,2.314316,11.0,1.0,ULTRASOFT,8.5,4,0.0,17.124,31.033,21.57,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,1.0,1,2.0,,,,0 days 01:27:29.784000,Finished,25.0,British Grand Prix,Great Britain,10,1.0,1,1,0,VET_Ferrari,VET,97.849775,90.696,14.133305,49.0,3.0,SOFT,10.574468085106384,6,2.0,28.659,37.064,24.706,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,2.0,2,1.0,,,,0 days 00:00:02.264000,Finished,18.0,British Grand Prix,Great Britain,10,-1.0,0,1,0,HAM_Mercedes,HAM,101.000923,91.245,17.343544,52.0,2.0,MEDIUM,15.176470588235292,16,1.0,29.027,36.974,24.864,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,3.0,3,3.0,,,,0 days 00:00:03.652000,Finished,15.0,British Grand Prix,Great Britain,10,0.0,0,1,0,RAI_Ferrari,RAI,101.027615,90.795,17.661696,52.0,3.0,SOFT,10.07843137254902,7,2.0,28.824,36.938,24.642,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,4.0,4,4.0,,,,0 days 00:00:08.883000,Finished,12.0,British Grand Prix,Great Britain,10,0.0,0,0,0,BOT_Mercedes,BOT,100.167862,91.377,17.02199,51.0,2.0,MEDIUM,15.04,6,1.0,29.204,37.05,24.934,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,5.0,5,6.0,,,,0 days 00:00:09.500000,Finished,10.0,British Grand Prix,Great Britain,10,1.0,0,0,0,RIC_Red Bull Racing,RIC,101.140076,91.589,16.571711,52.0,3.0,SOFT,10.490196078431373,14,2.0,29.019,37.059,24.889,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,6.0,6,11.0,,,,0 days 00:00:28.220000,Finished,8.0,British Grand Prix,Great Britain,10,5.0,0,0,0,HUL_Renault,HUL,101.500076,93.405,14.61382,52.0,2.0,HARD,14.07843137254902,8,1.0,29.814,38.071,25.153,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,7.0,7,10.0,,,,0 days 00:00:29.930000,Finished,6.0,British Grand Prix,Great Britain,10,3.0,0,0,0,OCO_Force India,OCO,101.532961,93.606,14.526634,52.0,2.0,MEDIUM,15.411764705882351,11,1.0,29.823,37.989,25.392,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,8.0,8,13.0,,,,0 days 00:00:31.115000,Finished,4.0,British Grand Prix,Great Britain,10,5.0,0,0,0,ALO_McLaren,ALO,101.55575,93.482,14.604363,52.0,3.0,SOFT,10.15686274509804,14,2.0,29.507,37.817,25.556,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,9.0,9,7.0,,,,0 days 00:00:33.188000,Finished,2.0,British Grand Prix,Great Britain,10,-2.0,0,0,0,MAG_Haas F1 Team,MAG,101.595615,93.604,14.48884,52.0,2.0,MEDIUM,14.705882352941176,16,1.0,29.542,38.302,25.228,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,10.0,10,12.0,,,,0 days 00:00:34.708000,Finished,1.0,British Grand Prix,Great Britain,10,2.0,0,0,0,PER_Force India,PER,101.624846,93.472,14.607681,52.0,3.0,SOFT,10.549019607843135,5,2.0,29.227,38.336,25.212,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,11.0,11,17.0,,,,0 days 00:00:35.774000,Finished,0.0,British Grand Prix,Great Britain,10,6.0,0,0,0,VAN_McLaren,VAN,101.645346,93.551,13.41988,52.0,3.0,SOFT,9.372549019607844,13,2.0,29.599,38.083,25.369,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,12.0,12,19.0,,,,0 days 00:00:38.106000,Finished,0.0,British Grand Prix,Great Britain,10,7.0,0,0,0,STR_Williams,STR,101.690192,93.869,12.267447,52.0,2.0,MEDIUM,13.490196078431373,13,1.0,29.817,38.258,25.567,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,13.0,13,14.0,,,,0 days 00:00:39.129000,Finished,0.0,British Grand Prix,Great Britain,10,1.0,0,0,0,GAS_Toro Rosso,GAS,101.613711,93.465,14.673201,52.0,3.0,SOFT,10.549019607843135,11,2.0,29.666,37.802,25.324,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,14.0,14,18.0,,,,0 days 00:00:48.113000,Finished,0.0,British Grand Prix,Great Britain,10,4.0,0,0,0,SIR_Williams,SIR,101.882634,94.62,12.240392,52.0,2.0,MEDIUM,13.84313725490196,12,1.0,30.047,38.37,25.74,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,15.0,R,5.0,,,,,Brakes,0.0,British Grand Prix,Great Britain,10,-10.0,0,0,1,VER_Red Bull Racing,VER,102.623456,92.007,18.292332,46.0,3.0,SOFT,9.133333333333333,9,2.0,29.325,37.32,24.845,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,16.0,R,8.0,,,,,Collision,0.0,British Grand Prix,Great Britain,10,-8.0,0,0,1,GRO_Haas F1 Team,GRO,100.463783,94.391,11.120252,37.0,2.0,SOFT,12.944444444444445,7,1.0,29.862,38.244,25.649,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,17.0,R,16.0,,,,,Collision,0.0,British Grand Prix,Great Britain,10,-1.0,0,0,1,SAI_Renault,SAI,100.469,94.602,12.202897,37.0,3.0,MEDIUM,7.527777777777778,5,2.0,29.68,38.497,25.548,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,18.0,R,15.0,,,,,Accident,0.0,British Grand Prix,Great Britain,10,-3.0,0,0,1,ERI_Sauber,ERI,96.574193,93.675,3.714103,31.0,2.0,SOFT,10.133333333333333,8,1.0,29.701,37.803,25.634,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,19.0,R,9.0,,,,,Tyre,0.0,British Grand Prix,Great Britain,10,-10.0,0,0,1,LEC_Sauber,LEC,95.9375,95.209,1.69931,18.0,1.0,SOFT,14.0,2,1.0,29.862,38.886,25.631,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,20.0,R,0.0,,,,,Power Unit,0.0,British Grand Prix,Great Britain,10,-20.0,0,0,1,HAR_Toro Rosso,HAR,174.472,174.472,0.0,1.0,0.0,,,False,1.0,,46.262,30.246,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,14.0,,,,0 days 01:32:29.845000,Finished,25.0,German Grand Prix,Germany,11,13.0,1,1,0,HAM_Mercedes,HAM,82.833507,75.545,13.751747,67.0,2.0,SOFT,17.96969696969697,17,1.0,16.441,35.649,22.913,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,2.0,,,,0 days 00:00:04.535000,Finished,18.0,German Grand Prix,Germany,11,0.0,0,1,0,BOT_Mercedes,BOT,82.901194,75.721,14.072004,67.0,3.0,ULTRASOFT,13.318181818181818,11,2.0,16.36,36.24,22.998,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,3.0,3,3.0,,,,0 days 00:00:06.732000,Finished,15.0,German Grand Prix,Germany,11,0.0,0,1,0,RAI_Ferrari,RAI,82.933985,75.99,13.94476,67.0,3.0,SOFT,15.37878787878788,10,2.0,16.383,36.077,23.373,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,4.0,4,4.0,,,,0 days 00:00:07.654000,Finished,12.0,German Grand Prix,Germany,11,0.0,0,0,0,VER_Red Bull Racing,VER,82.947746,75.852,11.625269,67.0,4.0,ULTRASOFT,12.984848484848484,14,3.0,16.363,36.127,23.136,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,5.0,5,7.0,,,,0 days 00:00:26.609000,Finished,10.0,German Grand Prix,Germany,11,2.0,0,0,0,HUL_Renault,HUL,83.230656,77.91,9.930822,67.0,4.0,MEDIUM,13.469696969696969,18,3.0,16.779,36.49,23.962,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,6.0,6,6.0,,,,0 days 00:00:28.871000,Finished,8.0,German Grand Prix,Germany,11,0.0,0,0,0,GRO_Haas F1 Team,GRO,83.264417,76.716,10.697946,67.0,4.0,ULTRASOFT,13.136363636363637,15,3.0,16.641,35.935,23.833,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,7.0,7,10.0,,,,0 days 00:00:30.556000,Finished,6.0,German Grand Prix,Germany,11,3.0,0,0,0,PER_Force India,PER,83.289567,77.867,10.261005,67.0,2.0,SOFT,20.136363636363637,14,1.0,16.962,36.81,24.095,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,8.0,8,15.0,,,,0 days 00:00:31.750000,Finished,4.0,German Grand Prix,Germany,11,7.0,0,0,0,OCO_Force India,OCO,83.307388,77.941,9.342419,67.0,2.0,SOFT,18.227272727272727,15,1.0,16.923000000000002,36.657,24.26,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,9.0,9,13.0,,,,0 days 00:00:32.362000,Finished,2.0,German Grand Prix,Germany,11,4.0,0,0,0,ERI_Sauber,ERI,83.316522,77.745,9.022984,67.0,2.0,SOFT,17.242424242424242,11,1.0,16.807,36.593,24.2,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,10.0,10,17.0,,,,0 days 00:00:34.197000,Finished,1.0,German Grand Prix,Germany,11,7.0,0,0,0,HAR_Toro Rosso,HAR,83.34391,77.681,8.16497,67.0,3.0,SOFT,12.090909090909092,21,2.0,16.856,36.659,24.106,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,11.0,11,5.0,,,,0 days 00:00:34.919000,Finished,0.0,German Grand Prix,Germany,11,-6.0,0,0,0,MAG_Haas F1 Team,MAG,83.354686,77.697,11.146014,67.0,4.0,MEDIUM,13.242424242424242,17,3.0,16.805,36.38,24.035,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,12.0,12,8.0,,,,0 days 00:00:43.069000,Finished,0.0,German Grand Prix,Germany,11,-4.0,0,0,0,SAI_Renault,SAI,83.327074,77.43,9.317106,67.0,4.0,MEDIUM,12.606060606060606,15,3.0,16.84,36.05,24.16,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,13.0,13,19.0,,,,0 days 00:00:46.617000,Finished,0.0,German Grand Prix,Germany,11,6.0,0,0,0,VAN_McLaren,VAN,83.529283,77.537,8.817519,67.0,3.0,SOFT,12.151515151515152,19,2.0,16.869,36.919,23.749,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,14.0,14,16.0,,,,,+1 Lap,0.0,German Grand Prix,Germany,11,2.0,0,0,1,GAS_Toro Rosso,GAS,84.67409,77.762,9.262947,66.0,3.0,SOFT,17.215384615384615,10,2.0,16.998,36.631,24.076,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,15.0,15,9.0,,,,,+1 Lap,0.0,German Grand Prix,Germany,11,-6.0,0,0,1,LEC_Sauber,LEC,84.701242,77.852,10.8098,66.0,4.0,ULTRASOFT,13.523076923076925,14,3.0,17.093,36.573,24.112,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,16.0,16,11.0,,,,,Retired,0.0,German Grand Prix,Germany,11,-5.0,0,0,1,ALO_McLaren,ALO,84.813784,77.741,10.094465,65.0,4.0,SOFT,12.15625,11,4.0,16.956,36.634,23.913,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,17.0,R,18.0,,,,,Engine,0.0,German Grand Prix,Germany,11,1.0,0,0,1,STR_Williams,STR,84.084433,78.861,10.224482,53.0,3.0,SOFT,12.173076923076923,10,3.0,17.233,36.879,24.381,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,18.0,R,1.0,,,,,Accident,0.0,German Grand Prix,Germany,11,-17.0,0,0,1,VET_Ferrari,VET,79.092,77.29,2.647481,51.0,2.0,SOFT,14.20408163265306,5,1.0,16.862,36.195,23.753,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,19.0,R,12.0,,,,,Engine,0.0,German Grand Prix,Germany,11,-7.0,0,0,1,SIR_Williams,SIR,82.339215,78.934,5.6757729999999995,51.0,2.0,SOFT,13.08,6,2.0,17.177,37.048,24.421,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,20.0,R,20.0,,,,,Engine,0.0,German Grand Prix,Germany,11,0.0,0,0,1,RIC_Red Bull Racing,RIC,80.254037,78.262,2.763442,27.0,1.0,MEDIUM,13.5,7,0.0,17.099,36.827,24.069,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,2.0,,,,0 days 01:27:25.181000,Finished,25.0,Russian Grand Prix,Russia,16,1.0,1,1,0,HAM_Mercedes,HAM,98.965679,95.916,3.293898,53.0,2.0,SOFT,17.5,18,1.0,34.407,32.947,28.188,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,1.0,,,,0 days 00:00:02.545000,Finished,18.0,Russian Grand Prix,Russia,16,-1.0,0,1,0,BOT_Mercedes,BOT,99.013698,95.861,3.180045,53.0,2.0,SOFT,18.54901960784314,19,1.0,34.499,32.829,28.376,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,3.0,3,3.0,,,,0 days 00:00:07.487000,Finished,15.0,Russian Grand Prix,Russia,16,0.0,0,1,0,VET_Ferrari,VET,99.106943,95.99,3.044816,53.0,2.0,SOFT,17.96153846153846,16,1.0,34.657,32.949,28.351,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,4.0,4,4.0,,,,0 days 00:00:16.543000,Finished,12.0,Russian Grand Prix,Russia,16,0.0,0,0,0,RAI_Ferrari,RAI,99.277811,96.611,3.140729,53.0,2.0,SOFT,16.03846153846154,16,1.0,34.733,33.145,28.615,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,5.0,5,19.0,,,,0 days 00:00:31.016000,Finished,10.0,Russian Grand Prix,Russia,16,14.0,0,0,0,VER_Red Bull Racing,VER,99.550886,96.283,3.342858,53.0,2.0,SOFT,18.423076923076923,17,1.0,34.954,33.247,27.895,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,6.0,6,18.0,,,,0 days 00:01:20.451000,Finished,8.0,Russian Grand Prix,Russia,16,12.0,0,0,0,RIC_Red Bull Racing,RIC,100.483622,96.345,4.460778,53.0,2.0,SOFT,16.26923076923077,18,1.0,34.833,33.136,28.122,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,7.0,7,7.0,,,,0 days 00:01:38.390000,Finished,6.0,Russian Grand Prix,Russia,16,0.0,0,0,0,LEC_Sauber,LEC,100.822094,98.107,3.323192,53.0,2.0,SOFT,19.576923076923077,20,1.0,34.982,33.787,28.871,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,8.0,8,5.0,,,,,+1 Lap,4.0,Russian Grand Prix,Russia,16,-3.0,0,0,1,MAG_Haas F1 Team,MAG,101.130403,98.015,3.280707,52.0,2.0,SOFT,19.725490196078432,23,1.0,35.361,33.802,28.782,2018
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,9.0,9,6.0,,,,,+1 Lap,2.0,Russian Grand Prix,Russia,16,-3.0,0,0,1,OCO_Racing Point,OCO,101.20748,98.366,3.447999,52.0,2.0,SOFT,19.11764705882353,13,1.0,35.053,33.926,29.145,2018
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,10.0,10,8.0,,,,,+1 Lap,1.0,Russian Grand Prix,Russia,16,-2.0,0,0,1,PER_Racing Point,PER,101.286,98.3,3.422561,52.0,2.0,SOFT,18.019607843137255,16,1.0,35.096,33.894,29.038,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,11.0,11,9.0,,,,,+1 Lap,0.0,Russian Grand Prix,Russia,16,-2.0,0,0,1,GRO_Haas F1 Team,GRO,101.58698,98.244,3.82127,52.0,2.0,SOFT,20.37254901960784,17,1.0,35.061,33.743,28.945,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,12.0,12,12.0,,,,,+1 Lap,0.0,Russian Grand Prix,Russia,16,0.0,0,0,1,HUL_Renault,HUL,101.668192,99.108,3.349315,52.0,2.0,SOFT,14.666666666666666,20,1.0,35.579,34.107,29.161,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,13.0,13,10.0,,,,,+1 Lap,0.0,Russian Grand Prix,Russia,16,-3.0,0,0,1,ERI_Sauber,ERI,102.009,97.931,4.265244,52.0,3.0,SOFT,10.901960784313726,15,2.0,35.36,33.617,28.954,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,14.0,14,16.0,,,,,+1 Lap,0.0,Russian Grand Prix,Russia,16,2.0,0,0,1,ALO_McLaren,ALO,102.381826,99.59,3.611733,52.0,2.0,SOFT,22.313725490196077,13,1.0,36.007,34.243,29.34,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,15.0,15,14.0,,,,,+1 Lap,0.0,Russian Grand Prix,Russia,16,-1.0,0,0,1,STR_Williams,STR,102.399807,99.435,3.703973,52.0,2.0,SOFT,20.705882352941178,14,1.0,35.335,34.376,29.716,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,16.0,16,15.0,,,,,+2 Laps,0.0,Russian Grand Prix,Russia,16,-1.0,0,0,1,VAN_McLaren,VAN,102.963745,99.922,3.910397,51.0,2.0,SOFT,17.5,15,1.0,35.764,34.364,29.419,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,17.0,17,11.0,,,,,+2 Laps,0.0,Russian Grand Prix,Russia,16,-6.0,0,0,1,SAI_Renault,SAI,103.04447,99.731,3.436446,51.0,2.0,SOFT,13.72,15,1.0,35.771,34.452,29.508,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,18.0,18,13.0,,,,,+2 Laps,0.0,Russian Grand Prix,Russia,16,-5.0,0,0,1,SIR_Williams,SIR,103.067196,99.838,4.085442,51.0,2.0,SOFT,18.12,12,1.0,35.413,34.491,29.735,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,19.0,R,17.0,,,,,Brakes,0.0,Russian Grand Prix,Russia,16,-2.0,0,0,1,GAS_Toro Rosso,GAS,115.279,104.071,14.40169,4.0,1.0,SOFT,2.0,2,1.0,36.392,36.271,31.408,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,20.0,R,20.0,,,,,Brakes,0.0,Russian Grand Prix,Russia,16,0.0,0,0,1,HAR_Toro Rosso,HAR,109.781666,105.852,4.847831,3.0,1.0,HYPERSOFT,1.5,1,1.0,36.513,36.14,31.934,2018
